'11000441;6.4;5.5;2.8;0;0;0;5.75;8;8.25
'11000442;3;3.75;2.6;0;0;0;4.5;6;8.25
'11000443;4.2;4.75;2.6;0;0;0;2.75;6.5;7.25
'11000444;6.8;5.25;3.6;0;0;0;5.5;8.25;9
'11000445;3.2;3.75;1.8;0;0;0;3.5;0;0
'11000446;4.2;5;2.2;0;0;0;5.25;5.5;8.5
'11000447;6.6;7;3.4;0;0;0;4.5;7.75;9
'11000448;4.8;5;3.4;0;0;0;5.5;7.25;8.25
'11000449;4.2;6.75;2.8;0;0;0;4.25;6.25;7.75
'11000450;5.2;5;2.2;0;0;0;6;8.25;8.75
'11000451;5.4;6;2.2;0;0;0;4;7;8.75
'11000452;3.4;5.25;0;0;0;0;5;6;0
'11000453;4;6;2.2;0;0;0;6;8;8.75
'11000454;0;0;0;0;0;0;0;0;0
'11000455;0;0;0;0;0;0;0;0;0
'11000456;3.2;5.75;3;0;0;0;3;6.5;7
'11000457;4.4;4;3.2;0;0;0;5.25;6.25;7.25
'11000458;3.8;4.75;0;0;0;0;4.5;6.5;0
'11000459;3.8;5.5;3;0;0;0;4.25;7.25;9
'11000460;3.8;4;3.2;0;0;0;2.75;3.75;5
'11000461;2.6;5.75;1.6;0;0;0;4.25;5.75;8.25
'11000462;5.6;5;1.8;0;0;0;3.25;6.5;8
'11000463;3.4;6;4.2;0;0;0;4.25;7.25;8.5
'11000464;5.8;7;4.4;0;0;0;7;7.5;9.5
'11000465;2.6;4.75;3.2;0;0;0;3.25;6.75;6.25
'11000466;3.2;4.5;3.4;0;0;0;4.25;6;6.75
'11000467;3.2;4;2;0;0;0;0;0;0
'11000468;4.2;4.5;0;0;0;0;4;4.75;0
'11000469;3.4;6.25;2.2;0;0;0;6.75;7.75;8.75
'11000470;6.2;5.25;4.2;0;0;0;4.25;7;9
'11000471;7.8;8.25;4.6;0;0;0;5.25;8.25;9.75
'11000472;3.2;5;3;0;0;0;4.75;4.75;7
'11000473;3.6;5.75;2.8;0;0;0;3.75;5.5;7
'11000474;4;2.5;0;0;0;0;5;7.75;0
'11000475;2.2;3.75;0;0;0;0;2.75;6;0
'11000476;3.2;5.5;3;0;0;0;3.75;5.75;8
'11000477;4.2;5.5;2.8;0;0;0;6.25;6.75;9
'11000478;4.6;8.25;3.4;0;0;0;9.5;7;7.75
'11000479;5;5;3.2;0;0;0;6.75;6.5;8.5
'11000480;9;4;4;8.25;6.75;4;0;0;0
'11000481;5.2;6.75;3.8;0;0;0;7.25;7.75;8.25
'11000482;4.2;7;0;0;0;0;4.75;6;0
'11000483;6.4;6.25;3.4;0;0;0;2.75;7.5;8.75
'11000484;7;6.25;4.4;0;0;0;9;8.75;9.75
'11000485;8;5.75;3.8;7.5;8.75;5;0;0;0
'11000486;2.2;5;2.4;0;0;0;3.75;5.25;7.5
'11000487;6;4.75;4.6;4.75;4.5;2.75;0;0;0
'11000488;8.8;0;0;7.75;8;0;0;0;0
'11000489;7.2;7.5;4.4;7.75;7.75;5.5;0;0;0
'11000490;0;5.75;6.6;0;0;0;6;6.5;8.25
'11000491;7.2;5.5;3.4;4.5;5.5;4.75;0;0;0
'11000492;3.4;6;0;0;0;0;5;0;0
'11000493;5;6.25;4.8;0;0;0;4;7.25;8
'11000494;8;7.75;5.8;0;0;0;7.5;8.5;8.5
'11000495;5.4;8.75;4;0;0;0;9.25;8.75;8
'11000496;4;7;3.8;0;0;0;4.25;7;8.25
'11000497;6.6;5.75;4;4.75;6.25;6.5;0;0;0
'11000498;4.8;6;2.4;0;0;0;4;8;8.75
'11000499;2.6;0;1;0;0;0;4;6.25;0
'11000500;3.6;5.75;0;0;0;0;6;5.25;0
'11000501;8.4;5.5;3.4;6.75;8.5;4.75;0;0;0
'11000502;3.6;5.5;0;0;0;0;3.25;5.5;0
'11000503;4.4;5;2.2;0;0;0;5.5;6.5;7.75
'11000504;5;6.25;4;0;0;0;7.75;7.75;8
'11000505;3.8;5.25;3.2;0;0;0;5;6.5;8.25
'11000506;3.2;5.25;3.6;0;0;0;4.5;6.25;7.25
'11000507;5.6;4.75;2.6;0;0;0;5;6.5;7.5
'11000508;6.4;6.5;2.8;0;0;0;5.75;7.5;8.25
'11000509;8.4;5.25;2.8;8.25;8;4;0;0;0
'11000510;2.8;5.75;0;0;0;0;7.25;7.25;0
'11000511;6.2;5.5;3.6;0;0;0;4;7.5;8.75
'11000512;6.6;5.75;2;0;0;0;5.5;7;8
'11000513;4;6.25;0;0;0;0;5.5;7.25;0
'11000514;5.8;5.75;5.8;0;0;0;6.25;6;8.5
'11000515;4;4.5;0;0;0;0;7.5;0;0
'11000516;4.4;6;0;0;0;0;6.25;0;0
'11000517;3;3.75;0;0;0;0;3.5;0;0
'11000518;6.2;6.25;4;0;0;0;5.5;6.5;9
'11000519;4.6;6.75;3.6;0;0;0;6;7.5;8.5
'11000520;7.4;6.75;4.8;8.25;6.5;5.25;0;0;0
'11000521;3.2;6;2.8;0;0;0;3.75;6.25;7.5
'11000522;8.6;7.75;6;0;0;0;8.25;8.25;9.25
'11000523;7.4;7.25;6.2;0;0;0;5.25;8.5;9.75
'11000524;2.6;0;3;0;0;0;4;0;6.75
'11000525;4.8;4.75;3.2;0;0;0;5;8.25;9
'11000526;0;7;0;0;0;0;5.75;6.25;0
'11000527;1.4;4.5;2.4;0;0;0;3;5.75;6.25
'11000528;3.4;4.25;0;0;0;0;3.75;4.25;0
'11000529;6.4;7.25;4.6;0;0;0;0;0;0
'11000530;5;6.25;0;0;0;0;7;0;0
'11000531;6.2;7;3;0;0;0;5.25;7;8.25
'11000532;6.2;6.5;4;0;0;0;5.25;6.5;9.25
'11000533;4.2;7.5;0;0;0;0;7;0;0
'11000534;7.8;8;8.6;0;0;0;0;0;0
'11000535;5.2;7.5;2.6;0;0;0;5.25;6.5;9.75
'11000536;8;6.5;6;0;0;0;4.75;8;8.5
'11000537;3.6;6.25;3.6;0;0;0;3.5;7.5;7
'11000538;3.2;5;0;0;0;0;3.25;7;0
'11000539;5.2;5.75;0;0;0;0;5.25;0;0
'11000540;6.6;6;0;0;0;0;7.75;8;0
'11000541;6.6;5.5;0;0;0;0;4.75;6;0
'11000542;7.8;5.75;5.2;0;0;0;6.75;7.5;8.75
'11000543;4.6;4.75;2.8;0;0;0;3.5;7.75;8.5
'11000544;7.8;5.75;4.2;6;4.25;5.25;0;0;0
'11000545;3.4;4.75;2.2;0;0;0;4.25;6.5;6.5
'11000546;5.4;5.5;3.4;0;0;0;4.25;6.75;8.5
'11000547;5;6;4.8;0;0;0;4.25;7;9.25
'11000548;4.2;5.25;0;0;0;0;5;7.5;0
'11000549;5.4;6;3.6;0;0;0;6.25;7.5;8.75
'11000550;5.4;7.75;4.2;0;0;0;6.75;7.25;8
'11000551;5;4;2.4;0;0;0;3.75;7.75;7.75
'11000552;4.8;5.5;3.4;0;0;0;5;7;8.75
'11000553;4.2;5;1.4;0;0;0;6.5;7.75;8.25
'11000554;2.2;3.5;0;0;0;0;4.5;3;0
'11000555;3;4.5;3;0;0;0;3.75;4.75;7
'11000556;3;2.5;3;0;0;0;3.75;6.5;5.5
'11000557;2.2;5;0;0;0;0;4.5;5;0
'11000558;6;3.75;0;0;0;0;5.5;7.25;0
'11000559;4.4;4;4.2;0;0;0;4.25;6.75;6.5
'11000560;4.6;4.75;3;0;0;0;5.25;6.5;7.25
'11000561;8.2;6.5;5.6;8.25;0;0;0;0;0
'11000562;7;6;0;0;0;0;8.5;0;0
'11000563;3.8;5;3.4;0;0;0;5.25;6.5;8.75
'11000564;3.6;5.25;4;0;0;0;3.75;0;7.25
'11000565;6.2;5;0;0;0;0;5.5;7;0
'11000566;6.8;7.25;3.8;6.75;5.25;5.75;0;0;0
'11000567;4.4;5.25;4;0;0;0;4.75;7.5;9.5
'11000568;4.2;5;5;0;0;0;6;7.75;8.5
'11000569;3.2;4.75;2.2;0;0;0;4.75;5.75;7.75
'11000570;6.4;6.5;0;0;0;0;5.75;7.75;0
'11000571;4.4;5.5;2.2;0;0;0;4.25;4;6
'11000572;5.4;4.5;5.6;0;0;0;5;5;8
'11000573;3.4;4;2.4;0;0;0;2.75;5.25;6.5
'11000574;5.4;6;2.6;0;0;0;4.25;5.75;7
'11000575;2.8;3.5;6.6;0;0;0;4.75;7.25;6.25
'11000576;3.4;3.75;2.6;0;0;0;3.25;5.25;7.25
'11000577;7.6;6.75;8.4;0;0;0;6.5;8;8.5
'11000578;3.6;5.75;2.8;0;0;0;5;6.25;7.25
'11000579;4.8;4.75;6;0;0;0;7.5;7.25;9.25
'11000580;3.4;5.75;5;0;0;0;5.5;7;7.5
'11000581;6.2;6;3.4;0;0;0;7;8.25;8.5
'11000582;7.6;5.25;4.4;0;0;0;7.25;8.75;8.75
'11000583;4.6;4.5;1.8;0;0;0;4;7.5;7.5
'11000584;2.4;3.5;0;0;0;0;2.5;0;0
'11000585;6.4;5.5;4;5.75;5.75;4.75;0;0;0
'11000586;5.6;7.5;3.6;0;0;0;3.75;7;8.75
'11000587;5.4;7;4.2;0;0;0;6.75;7.25;9
'11000588;0;8.25;0;0;0;0;9.5;8.75;0
'11000589;5;4.5;2.4;0;0;0;5.25;6;7
'11000590;5.8;4.5;2.8;0;0;0;4.5;6.25;7
'11000591;5.6;5.5;2.6;0;0;0;4.5;7.5;8
'11000592;3.2;5.5;0;0;0;0;5.5;0;0
'11000593;6.2;5.5;3.4;0;0;0;4.25;6;8.5
'11000594;5.2;7.42;6.6;0;0;0;5.25;7;9.25
'11000595;7;6.5;4.4;6.25;6;4.25;0;0;0
'11000596;5;5;3;0;0;0;5;7.25;7
'11000597;6.2;5.75;6.4;0;0;0;6.5;7;7
'11000598;3.8;5;0;0;0;0;5;6.5;0
'11000599;6.2;5.25;7;0;0;0;7.75;8.25;9
'11000600;3.8;3.25;2.8;0;0;0;4.25;6.5;7.75
'11000601;6;6;3.2;0;0;0;3.75;5.75;6
'11000602;8.6;5.75;5;7;7.5;4.25;0;0;0
'11000603;6.2;6;5;0;0;0;5.75;7.5;8.25
'11000604;2.8;6;3.6;0;0;0;3.25;5.75;6.5
'11000605;5.8;7.25;3;0;0;0;6;7.5;9.25
'11000606;7.4;5.5;3.6;0;0;0;6.5;7.25;8.75
'11000607;5.2;5.25;0;0;0;0;3.75;5.75;0
'11000608;9;0;0;7.5;8.5;3.25;0;0;0
'11000609;5.2;6.25;3.4;0;0;0;4.75;6;8.25
'11000610;5;7.25;4.4;0;0;0;8;6.5;8.25
'11000611;5.4;6.58;0;0;0;0;8;0;0
'11000612;3;6.75;1.6;0;0;0;6;6;8.75
'11000613;8.4;7;4.8;7.25;7.25;5.25;0;0;0
'11000614;4.4;6;0;0;0;0;6.5;8.75;0
'11000615;4.6;4.25;2;0;0;0;3.25;5.5;7.75
'11000616;3.8;6.25;4.6;0;0;0;4;6.25;6.5
'11000617;3;6.5;0;0;0;0;5;5.5;0
'11000618;3.8;4.25;4.2;0;0;0;4.75;7;8.25
'11000619;7.8;6;2.8;7.5;7;4.25;0;0;0
'11000620;3.8;0;0;4.75;2.5;0;0;0;0
'11000621;3.2;4.5;3.6;0;0;0;4.5;4;6.75
'11000622;8;7.75;0;0;0;0;8.75;0;0
'11000623;6.6;6;3.6;0;0;0;3.5;4.75;6.25
'11000624;6.2;5.5;3.2;0;0;0;4;6.25;8.75
'11000625;4.6;5.25;4.8;0;0;0;5.25;7.5;8.75
'11000626;5.2;6;0;0;0;0;5.5;0;0
'11000627;0;0;0;0;0;0;0;0;0
'11000628;5.8;4.25;0;0;0;0;5.75;8;0
'11000629;4.8;6.5;0;0;0;0;6;7.25;0
'11000630;6.4;8.25;4;0;0;0;5.25;7.75;9.75
'11000631;8;6.25;4.6;7.75;8.25;7.25;0;0;0
'11000632;5.2;4.5;2.4;0;0;0;3.5;5.75;6.5
'11000633;4.4;5.25;0;0;0;0;2.5;0;0
'11000634;6.2;7.25;4.8;0;0;0;5.75;8.75;9
'11000635;2.8;4.75;3.2;0;0;0;4.75;7;7
'11000636;2.4;3;0;0;0;0;4.25;0;0
'11000637;0;0;0;0;0;0;0;0;0
'11000638;5.2;5.25;3.6;4.5;3.5;4;0;0;0
'11000639;3.6;4.75;2.6;0;0;0;3;0;0
'11000640;6.8;7;6;0;0;0;0;0;0
'11000641;5.8;6.5;3.4;0;0;0;2.75;6.75;7.25
'11000642;3;2.75;2.2;0;0;0;2.5;5.5;5.75
'11000643;8.4;5.25;5.6;8.25;6.25;4.75;0;0;0
'11000644;5.2;5;0;0;0;0;9.25;0;0
'11000645;4.8;5.75;3.8;0;0;0;7.25;7.5;8.5
'11000646;7.6;7.75;0;0;0;0;4.75;6.25;0
'11000647;7.2;6.25;3.4;0;0;0;6;7.5;8.75
'11000648;5.6;5.75;2.4;0;0;0;3;6.75;7.75
'11000649;5.2;5.75;2.8;0;0;0;4;7.25;8.75
'11000650;3.8;5.5;0;0;0;0;7.25;7.25;0
'11000651;2.6;4;0;0;0;0;4.25;4.5;0
'11000652;3;5.75;2.8;0;0;0;4.25;6.5;7.75
'11000653;5.4;6;3.4;0;0;0;4.25;7.25;9
'11000654;5.6;5.75;4.8;0;0;0;5.75;7.5;8.5
'11000655;5.8;6.25;3.4;0;0;0;4.25;6.75;8.5
'11000656;4.8;4.5;2.2;0;0;0;5;5.25;6.5
'11000657;3.4;5;3.4;0;0;0;0;0;0
'11000658;6.4;7;0;0;0;0;7;0;0
'11000659;5.2;6.75;3.6;0;0;0;7.75;6.5;7.25
'11000660;3.2;3.25;0;0;0;0;5.75;0;0
'11000661;5.2;3.5;3.6;0;0;0;5;6.5;8
'11000662;6.4;6.75;4.6;0;0;0;5.5;7.75;8
'11000663;5.8;6;3.2;0;0;0;6.5;7.75;7.75
'11000664;3.2;6;0;0;0;0;7.25;0;0
'11000665;3.6;5.25;2.6;0;0;0;3.5;4.75;6.25
'11000666;6.2;5;4.2;3.5;6.5;5;0;0;0
'11000667;7.2;3.75;3.6;0;0;0;3.25;6.25;7
'11000668;6.2;4.75;7.4;0;0;0;6.5;8;7.75
'11000669;6.8;5.25;5.2;0;0;0;4.5;7.75;7
'11000670;3.2;6.5;4;0;0;0;6;7.5;8.25
'11000671;5.6;5.75;0;0;0;0;6;7.5;0
'11000672;5;8;4.6;0;0;0;7.25;7.5;9.25
'11000673;5.6;6.25;3.6;0;0;0;4.5;7;8
'11000674;6.4;7;6.8;0;0;0;6.75;8;9
'11000675;6.8;7.5;6.8;0;0;0;4.75;8.5;8.75
'11000676;8.6;5;4.2;8;8.5;5;0;0;0
'11000677;5.8;7.5;3;0;0;0;2.75;6.75;9
'11000678;5.6;7.5;2.4;0;0;0;6;8;9
'11000679;7.2;8;0;0;0;0;5.75;8.75;0
'11000680;4.4;7.25;1.6;0;0;0;3.25;7;8.25
'11000681;3.2;4.75;3;0;0;0;3;6;8.75
'11000682;7;6.5;4.6;0;0;0;6;7.5;9.25
'11000683;3.4;4.5;3.2;0;0;0;4.25;5.75;6.5
'11000684;3.8;4.75;0;0;0;0;6.5;0;0
'11000685;6.4;5.25;3;0;0;0;5.25;6.25;8.75
'11000686;5.4;4.75;6.8;0;0;0;5.75;7;8
'11000687;5.8;5;5;0;0;0;6;6.75;7.75
'11000688;7.8;7.5;4.6;0;0;0;6.75;8.5;9.75
'11000689;8.4;7.25;6.6;7;7;6;0;0;0
'11000690;3.8;5;3.2;0;0;0;4.5;8.25;9.5
'11000691;4.8;6.5;4.2;0;0;0;8.25;8.5;9.25
'11000692;3.8;4.5;0;0;0;0;7.25;0;0
'11000693;8;6.5;7.6;0;0;0;6.5;8;9
'11000694;9.2;0;0;0;7.75;8;0;0;0
'11000695;3.2;5.5;2.2;0;0;0;3.5;6.75;6.25
'11000696;5.6;6.75;2.4;0;0;0;4;6.75;7.75
'11000697;4.8;6.25;3;0;0;0;5;6.25;7.5
'11000698;6.8;6.5;0;0;0;0;8.25;0;0
'11000699;3;5;0;0;0;0;3.5;6.25;0
'11000700;5;5.25;3.6;0;0;0;3.5;6.25;8
'11000701;7.6;8;4.8;0;0;0;7;7.5;8.75
'11000702;5;5.5;1.2;0;0;0;3.5;6.25;8.25
'11000703;4;5.67;0;0;0;0;5;7.5;0
'11000704;2.4;4;0;0;0;0;5.75;5.25;0
'11000705;3.4;4.75;3.8;0;0;0;3.75;4.25;6
'11000706;5.4;4.75;1.6;0;0;0;2.25;6.5;8
'11000707;3.8;5.75;2.8;0;0;0;4.5;7.5;7.75
'11000708;3.8;6;0;0;0;0;5.25;6;0
'11000709;3.4;5;3;0;0;0;4.5;6;8
'11000710;3.8;4;0;0;0;0;4;5.5;0
'11000711;2.4;5;0;0;0;0;3.5;0;0
'11000712;5.4;5.75;3.2;0;0;0;7;6.5;7.25
'11000713;7.2;6.5;4.4;0;0;0;4.25;7.25;8.75
'11000714;6.4;6.25;0;0;0;0;5;7;0
'11000715;7.2;7.5;5;5;5;5;0;0;0
'11000716;6.8;6.75;3.6;0;0;0;3.25;7.25;9.25
'11000717;8.2;6.25;6;8.75;6.75;4.75;0;0;0
'11000718;6.2;5.5;4.4;0;0;0;5.5;7.5;7.75
'11000719;5;5.75;2.4;0;0;0;3.5;6.25;8
'11000720;6.4;5.5;3;0;0;0;5.5;8;8.75
'11000721;5.4;5.5;0;0;0;0;6.75;0;0
'11000722;6.8;6;2.6;0;0;0;5.75;7.25;8.5
'11000723;6.6;4.75;5;0;0;0;4.75;6.5;7.75
'11000724;6.4;6.75;5;0;0;0;2.5;6.75;8.25
'11000725;2.8;4;0;0;0;0;4.75;0;0
'11000726;4.8;6;0;0;0;0;6.25;7;0
'11000727;4.6;5;2.8;0;0;0;3.25;5.25;7.75
'11000728;4.6;5;0;0;0;0;3.5;0;0
'11000729;5.8;6;3.2;0;0;0;4.5;7.5;9.25
'11000730;4.2;6.25;4.2;0;0;0;0;0;0
'11000731;6.4;5.5;4.2;0;0;0;5.5;7;9
'11000732;5.4;3;3.2;0;0;0;3.75;6;6.5
'11000733;3.8;6;2.8;0;0;0;5.5;7.25;8.5
'11000734;5;6.75;4;0;0;0;2.75;7.75;7.75
'11000735;0;0;0;0;0;0;0;0;0
'11000736;8.8;0;0;0;7;7.25;0;0;0
'11000737;3.2;4.5;3.4;0;0;0;4;6;7.75
'11000738;5.2;6.5;0;0;0;0;6.75;7.75;0
'11000739;2.6;0;0;4.5;4;0;0;0;0
'11000740;7.4;6.75;0;0;0;0;6;7.75;0
'11000741;7.4;7;2;0;0;0;4.25;7.75;9.25
'11000742;4.2;5.5;2.6;0;0;0;4;6.5;8.25
'11000743;3.4;5.25;2.8;0;0;0;3;6;7.5
'11000744;6.2;4.5;5.2;4.25;6.25;3.25;0;0;0
'11000745;6.6;6.5;3;0;0;0;4.25;0;0
'11000746;4;5.75;4.2;0;0;0;7.25;7.25;8
'11000747;3.2;5;0;0;0;0;2.25;5;0
'11000748;7.2;6.5;4;0;0;0;6.25;6.25;8.75
'11000749;2.6;3.25;0;0;0;0;3;4.25;0
'11000750;7.8;0;0;7.75;8;0;0;0;0
'11000751;3.8;7.25;4.4;0;0;0;6;7;7
'11000752;0;6.75;0;0;0;0;9;10;0
'11000753;3.2;4.5;3.2;0;0;0;3.25;7.5;7.75
'11000754;2.4;4;0;0;0;0;4.25;4;0
'11000755;8.2;6.25;4.2;0;0;0;5.25;7.5;8.5
'11000756;1.8;6;3.8;0;0;0;4.75;4;7.25
'11000757;5.6;6;0;0;0;0;4.75;5.75;0
'11000758;8.8;6;5.4;8.25;8;4.25;0;0;0
'11000759;8.8;7.75;7.4;0;0;0;4.5;7.5;8.75
'11000760;8;6.25;5;5;6.75;7.25;0;0;0
'11000761;5.4;4.75;3.4;0;0;0;5.75;6.5;7.25
'11000762;2.8;3;0;0;0;0;5.25;0;0
'11000763;7.8;6;3.8;8;5;5.5;0;0;0
'11000764;4.8;7.25;3;0;0;0;3.5;5.75;8.5
'11000765;6.4;6.5;7.2;0;0;0;7;7.75;8
'11000766;6.6;6;4.2;7.25;7.25;4.75;0;0;0
'11000767;6.4;7.75;4.8;0;0;0;5.5;8;8.25
'11000768;4.2;4.75;2.4;0;0;0;3.75;5.25;5.75
'11000769;7.2;7.25;3.6;0;0;0;6;7;7.25
'11000770;7;8.25;0;0;0;0;9.5;0;0
'11000771;3.4;4.25;0;0;0;0;2.75;6;0
'11000772;4.8;5.25;3.2;0;0;0;5.25;7.25;8.75
'11000773;5.6;7;2;0;0;0;4;7.5;8
'11000774;3.6;6.25;3;0;0;0;4.5;6.75;8
'11000775;3.4;4;0;0;0;0;5;7.25;0
'11000776;5.8;7;6.6;0;0;0;9;7.5;9.75
'11000777;7.6;7.75;7;5;7.25;3.25;0;0;0
'11000778;6.2;6;3.2;0;0;0;4;6.75;8.5
'11000779;8.4;7.75;3.6;7.75;8;5;0;0;0
'11000780;6;5.25;4.4;0;0;0;6;7.5;9
'11000781;5.2;7;4.4;0;0;0;6.25;8;8.75
'11000782;4.4;6.5;3.4;0;0;0;4.5;5.25;8.25
'11000783;4;3.75;0;0;0;0;3.75;6.5;0
'11000784;5;6;4.2;6.75;7.5;4.5;0;0;0
'11000785;3.4;5.25;2.6;0;0;0;2.5;6.25;8.5
'11000786;2;3;0;0;0;0;5.25;0;0
'11000787;2.4;4.75;0;0;0;0;2.5;0;0
'11000788;7;5.5;0;0;0;0;6.25;0;0
'11000789;2.2;4.75;0;0;0;0;5.75;6.5;6.5
'11000790;7.4;6.25;4;0;0;0;8.75;7.75;9.25
'11000791;5.6;5;2.4;0;0;0;3.75;7.75;7
'11000792;4;3.5;0;0;0;0;5;6.25;0
'11000793;4.8;4.5;2;0;0;0;4.75;6.75;6.75
'11000794;5.4;4.5;3.4;0;0;0;5;8.25;7.25
'11000795;3;5.25;0;0;0;0;2.25;6;0
'11000796;4.6;6.08;4;0;0;0;0;0;0
'11000797;2.8;6.25;2.8;0;0;0;4.25;6.25;7.25
'11000798;4.4;7.75;4.6;0;0;0;5.75;7;8
'11000799;3.2;6;0;0;0;0;4.5;7.5;0
'11000800;2.4;4;0;0;0;0;5.25;6.5;0
'11000801;5;5.5;2.8;0;0;0;6;6.25;7.5
'11000802;3;5;1.6;0;0;0;5;5.5;8.25
'11000803;0;7.75;0;0;0;0;8.75;8.75;0
'11000804;8.4;6;5.4;8.25;7.25;5.5;0;0;0
'11000805;3.2;4.25;0;0;0;0;3.25;0;0
'11000806;4.2;6.5;0;0;0;0;4;6;0
'11000807;6;4.5;0;0;0;0;6.25;8;0
'11000808;6.8;6.5;6.2;0;0;0;5.25;7;8.25
'11000809;5.8;5.25;3.2;0;0;0;5.25;6.75;8.25
'11000810;3.2;5;0;0;0;0;4.5;5.25;0
'11000811;5.6;6;2.6;0;0;0;7;8.25;9.25
'11000812;3.4;4;0;0;0;0;3.25;6.75;0
'11000813;3.2;3.25;0;0;0;0;5.5;0;0
'11000814;8.4;5;4.8;6.25;8;5;0;0;0
'11000815;3.6;4.75;0;0;0;0;5.5;0;0
'11000816;7.4;5.25;3.4;7.25;5.75;4.75;0;0;0
'11000817;3.4;5.5;1.8;0;0;0;5.5;6.25;7.25
'11000818;4.4;5.5;3.2;0;0;0;3.5;5.75;8.5
'11000819;2.8;4;3.6;0;0;0;5.5;6.25;7.75
'11000820;6;5;3;0;0;0;4.75;6;7.25
'11000821;4.4;5;3.4;0;0;0;4;6.25;7.25
'11000822;6.6;5.75;4.4;0;0;0;3.5;6.75;7.75
'11000823;6.2;7;2.6;0;0;0;7.75;8.25;9
'11000824;4;5.5;3;0;0;0;4.75;7.5;7.25
'11000825;4.6;5.25;0;0;0;0;7;0;0
'11000826;5.4;5.5;0;0;0;0;6.5;0;0
'11000827;8.8;3.25;4.2;7;7.75;4.75;0;0;0
'11000828;2.4;4.75;2.4;0;0;0;3.25;7;7.75
'11000829;5.6;5.75;5.4;0;0;0;6.5;6.5;9
'11000830;4;4.5;2.4;0;0;0;4.75;7;8
'11000831;4.2;5.5;2.6;0;0;0;4.5;7;6.75
'11000832;4.4;4.75;0;0;0;0;5;7.25;0
'11000833;5.2;6.75;3.6;0;0;0;5.25;6.75;8
'11000834;7.4;6.75;4;0;0;0;7;7;8.25
'11000835;2.4;6.25;8;0;0;0;8;8.5;8.5
'11000836;4;6.5;0;0;0;0;3.25;6.5;0
'11000837;3.4;5.75;0;0;0;0;4.5;6.75;0
'11000838;8;6.5;3.4;0;0;0;5.75;8.5;8
'11000839;5.8;7.25;2.8;0;0;0;4.25;8.25;8.75
'11000840;4.8;7;2;0;0;0;2.75;6.75;8.25
'11000841;3.4;5.5;1.2;0;0;0;3;6;6.5
'11000842;7;5.75;3.2;0;0;0;5.5;7.75;7.5
'11000843;5.2;6.25;3.8;0;0;0;6.5;6.5;8.25
'11000844;4;4.75;0;0;0;0;3.25;6;0
'11000845;0;0;0;0;0;0;0;0;0
'11000846;5;5;2.4;0;0;0;3.75;6.25;7.25
'11000847;5.4;6.75;3.6;0;0;0;5.25;6.75;6.5
'11000848;2.4;5;0;0;0;0;4.25;0;0
'11000849;4.8;5.25;0;0;0;0;6;4.25;0
'11000850;3.2;6;3;0;0;0;5;5.75;6.75
'11000851;6;5.5;3.2;0;0;0;4.5;7.75;8.25
'11000852;4;4.25;3.2;0;0;0;2.75;6.25;8.5
'11000853;6.6;6;0;0;0;0;6.5;0;0
'11000854;5.2;5.75;0;0;0;0;7.25;0;0
'11000855;3.6;3.75;0;0;0;0;2.75;4.5;0
'11000856;6.6;7.25;0;0;0;0;7.5;8;0
'11000857;5.2;5;0;0;0;0;5.25;5.5;0
'11000858;8.8;5.75;5.2;7.75;9;5;0;0;0
'11000859;5.4;7;2.4;0;0;0;6;8.25;9.5
'11000860;5.8;7;3;0;0;0;6.25;7;9
'11000861;7;7;5.6;0;0;0;3.75;7.75;8.75
'11000862;2.6;4;0;0;0;0;2.75;0;0
'11000863;6;5.5;4.8;0;0;0;6.25;6.5;8.25
'11000864;3.2;5.25;2.4;0;0;0;5.5;6.25;9
'11000865;6.4;8.25;5;0;0;0;4.75;8.25;9
'11000866;7.6;8;6;0;0;0;5.25;5.75;8.75
'11000867;5.4;7.75;3.8;0;0;0;5.25;7.75;8.5
'11000868;5.2;6;3.4;0;0;0;4.75;7.5;9
'11000869;5;5;0;0;0;0;4;6;0
'11000870;6.8;7.75;4;0;0;0;8;7.75;8.75
'11000871;6;6.5;5.8;4.75;6.25;5.75;0;0;0
'11000872;6.2;7.5;3.2;0;0;0;5;7;6.5
'11000873;7.8;3.5;2.8;7.5;5;4;0;0;0
'11000874;7.2;4;3.2;0;0;0;5.75;7;8.5
'11000875;5.6;6.5;3.4;6.75;5.5;6;0;0;0
'11000876;5.2;6.5;4;0;0;0;3.5;7;7.75
'11000877;4;6;2.6;0;0;0;3;4.75;8
'11000878;5.4;6.5;2.8;0;0;0;4.5;7.25;8
'11000879;5.8;6.5;3.8;0;0;0;6;7.25;8.5
'11000880;5;6;0;0;0;0;4;5;0
'11000881;8.4;0;0;7.5;8.25;0;0;0;0
'11000882;8.4;5.75;3.6;7.25;8;2.75;0;0;0
'11000883;7;7;0;0;0;0;8;0;0
'11000884;2.4;5;0;0;0;0;4.75;0;0
'11000885;6;6.25;0;0;0;0;5.5;0;0
'11000886;5.4;6.75;3.8;0;0;0;3.25;6;8.25
'11000887;6;7.5;2.2;0;0;0;6.25;6;8.25
'11000888;3.6;3.5;0;0;0;0;3;5.5;0
'11000889;3.6;3.75;2.8;0;0;0;5;8;8.5
'11000890;4.8;5;2.8;0;0;0;3.25;7;9
'11000891;7.2;2.25;5.4;6;6.25;6.25;0;0;0
'11000892;3;4.5;0;0;0;0;4.75;0;0
'11000893;5.8;5.25;2.4;0;0;0;3.5;6.25;8
'11000894;4.4;6;3.6;3.25;6.75;4.5;0;0;0
